Algoritmo,Tipo de Vetor,Tamanho,Tempo (ns)
Bubble Sort,Aleatorio,10,6000
Bubble Sort,Aleatorio,10,6200
Bubble Sort,Aleatorio,10,3900
Bubble Sort,Aleatorio,10,4000
Bubble Sort,Aleatorio,10,3800
Bubble Sort,Aleatorio,10,3800
Bubble Sort,Aleatorio,10,3800
Bubble Sort,Aleatorio,10,3900
Bubble Sort,Aleatorio,10,3800
Bubble Sort,Aleatorio,10,3800
Bubble Sort,Aleatorio,10,5400
Bubble Sort,Aleatorio,10,3900
Bubble Sort,Aleatorio,10,3900
Bubble Sort,Aleatorio,10,3800
Bubble Sort,Aleatorio,10,4500
Bubble Sort,Aleatorio,10,3700
Bubble Sort,Aleatorio,10,3800
Bubble Sort,Aleatorio,10,3700
Bubble Sort,Aleatorio,10,3700
Bubble Sort,Aleatorio,10,3800
Bubble Sort,Aleatorio,10,3800
Bubble Sort,Aleatorio,10,3800
Bubble Sort,Aleatorio,10,3700
Bubble Sort,Aleatorio,10,3700
Bubble Sort,Aleatorio,10,3700
Bubble Sort,Aleatorio,10,3800
Bubble Sort,Aleatorio,10,3700
Bubble Sort,Aleatorio,10,3700
Bubble Sort,Aleatorio,10,3800
Bubble Sort,Aleatorio,10,3800
Insertion Sort,Aleatorio,10,2800
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2500
Insertion Sort,Aleatorio,10,3000
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2500
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2500
Insertion Sort,Aleatorio,10,2500
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2500
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2900
Insertion Sort,Aleatorio,10,2500
Insertion Sort,Aleatorio,10,2800
Insertion Sort,Aleatorio,10,3400
Insertion Sort,Aleatorio,10,2500
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2500
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Aleatorio,10,2600
Selection Sort,Aleatorio,10,3700
Selection Sort,Aleatorio,10,3000
Selection Sort,Aleatorio,10,3000
Selection Sort,Aleatorio,10,3000
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,3000
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,3000
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,3000
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,3600
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,3000
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,3500
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,2900
Selection Sort,Aleatorio,10,3000
Selection Sort,Aleatorio,10,2800
Selection Sort,Aleatorio,10,2900
Shell Sort,Aleatorio,10,2700
Shell Sort,Aleatorio,10,2400
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2300
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2300
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2300
Shell Sort,Aleatorio,10,2300
Shell Sort,Aleatorio,10,2400
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2300
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2300
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2300
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,2300
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,3000
Shell Sort,Aleatorio,10,2300
Shell Sort,Aleatorio,10,2200
Shell Sort,Aleatorio,10,20300
Heap Sort,Aleatorio,10,5300
Heap Sort,Aleatorio,10,4400
Heap Sort,Aleatorio,10,4300
Heap Sort,Aleatorio,10,4300
Heap Sort,Aleatorio,10,4200
Heap Sort,Aleatorio,10,4800
Heap Sort,Aleatorio,10,4200
Heap Sort,Aleatorio,10,5100
Heap Sort,Aleatorio,10,4500
Heap Sort,Aleatorio,10,5100
Heap Sort,Aleatorio,10,4200
Heap Sort,Aleatorio,10,4200
Heap Sort,Aleatorio,10,4300
Heap Sort,Aleatorio,10,4200
Heap Sort,Aleatorio,10,17000
Heap Sort,Aleatorio,10,4700
Heap Sort,Aleatorio,10,4300
Heap Sort,Aleatorio,10,4200
Heap Sort,Aleatorio,10,5000
Heap Sort,Aleatorio,10,4200
Heap Sort,Aleatorio,10,4200
Heap Sort,Aleatorio,10,4100
Heap Sort,Aleatorio,10,4200
Heap Sort,Aleatorio,10,4900
Heap Sort,Aleatorio,10,4100
Heap Sort,Aleatorio,10,4200
Heap Sort,Aleatorio,10,4200
Heap Sort,Aleatorio,10,5100
Heap Sort,Aleatorio,10,4200
Heap Sort,Aleatorio,10,4100
Merge Sort,Aleatorio,10,20300
Merge Sort,Aleatorio,10,13200
Merge Sort,Aleatorio,10,18900
Merge Sort,Aleatorio,10,13500
Merge Sort,Aleatorio,10,12600
Merge Sort,Aleatorio,10,17800
Merge Sort,Aleatorio,10,12600
Merge Sort,Aleatorio,10,16300
Merge Sort,Aleatorio,10,12600
Merge Sort,Aleatorio,10,13100
Merge Sort,Aleatorio,10,13600
Merge Sort,Aleatorio,10,33900
Merge Sort,Aleatorio,10,17500
Merge Sort,Aleatorio,10,17300
Merge Sort,Aleatorio,10,19000
Merge Sort,Aleatorio,10,16600
Merge Sort,Aleatorio,10,40000
Merge Sort,Aleatorio,10,44900
Merge Sort,Aleatorio,10,17300
Merge Sort,Aleatorio,10,15700
Merge Sort,Aleatorio,10,19100
Merge Sort,Aleatorio,10,22100
Merge Sort,Aleatorio,10,16900
Merge Sort,Aleatorio,10,12500
Merge Sort,Aleatorio,10,37000
Merge Sort,Aleatorio,10,14300
Merge Sort,Aleatorio,10,15200
Merge Sort,Aleatorio,10,11800
Merge Sort,Aleatorio,10,12700
Merge Sort,Aleatorio,10,12900
Quick Sort,Aleatorio,10,3200
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,3100
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2700
Quick Sort,Aleatorio,10,2500
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2500
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,3100
Quick Sort,Aleatorio,10,3100
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2500
Quick Sort,Aleatorio,10,3100
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2500
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,2600
Quick Sort,Aleatorio,10,8400
Counting Sort,Aleatorio,10,786500
Counting Sort,Aleatorio,10,32000
Counting Sort,Aleatorio,10,23900
Counting Sort,Aleatorio,10,28700
Counting Sort,Aleatorio,10,25000
Counting Sort,Aleatorio,10,26000
Counting Sort,Aleatorio,10,24700
Counting Sort,Aleatorio,10,23800
Counting Sort,Aleatorio,10,26700
Counting Sort,Aleatorio,10,25700
Counting Sort,Aleatorio,10,25100
Counting Sort,Aleatorio,10,28900
Counting Sort,Aleatorio,10,34000
Counting Sort,Aleatorio,10,28900
Counting Sort,Aleatorio,10,27000
Counting Sort,Aleatorio,10,23500
Counting Sort,Aleatorio,10,25200
Counting Sort,Aleatorio,10,25800
Counting Sort,Aleatorio,10,25000
Counting Sort,Aleatorio,10,23700
Counting Sort,Aleatorio,10,39900
Counting Sort,Aleatorio,10,28000
Counting Sort,Aleatorio,10,24100
Counting Sort,Aleatorio,10,23800
Counting Sort,Aleatorio,10,26200
Counting Sort,Aleatorio,10,29900
Counting Sort,Aleatorio,10,26400
Counting Sort,Aleatorio,10,25300
Counting Sort,Aleatorio,10,23900
Counting Sort,Aleatorio,10,23100
Radix Sort,Aleatorio,10,560300
Radix Sort,Aleatorio,10,48400
Radix Sort,Aleatorio,10,20900
Radix Sort,Aleatorio,10,51800
Radix Sort,Aleatorio,10,47400
Radix Sort,Aleatorio,10,25300
Radix Sort,Aleatorio,10,21700
Radix Sort,Aleatorio,10,19900
Radix Sort,Aleatorio,10,23000
Radix Sort,Aleatorio,10,28300
Radix Sort,Aleatorio,10,21400
Radix Sort,Aleatorio,10,19500
Radix Sort,Aleatorio,10,31900
Radix Sort,Aleatorio,10,21900
Radix Sort,Aleatorio,10,22200
Radix Sort,Aleatorio,10,19000
Radix Sort,Aleatorio,10,19600
Radix Sort,Aleatorio,10,19400
Radix Sort,Aleatorio,10,21900
Radix Sort,Aleatorio,10,27400
Radix Sort,Aleatorio,10,21000
Radix Sort,Aleatorio,10,18500
Radix Sort,Aleatorio,10,18000
Radix Sort,Aleatorio,10,23900
Radix Sort,Aleatorio,10,18200
Radix Sort,Aleatorio,10,18700
Radix Sort,Aleatorio,10,17700
Radix Sort,Aleatorio,10,26700
Radix Sort,Aleatorio,10,19200
Radix Sort,Aleatorio,10,18800
Bucket Sort,Aleatorio,10,1129100
Bucket Sort,Aleatorio,10,54000
Bucket Sort,Aleatorio,10,36800
Bucket Sort,Aleatorio,10,37800
Bucket Sort,Aleatorio,10,37700
Bucket Sort,Aleatorio,10,36300
Bucket Sort,Aleatorio,10,34000
Bucket Sort,Aleatorio,10,39400
Bucket Sort,Aleatorio,10,40500
Bucket Sort,Aleatorio,10,35200
Bucket Sort,Aleatorio,10,34600
Bucket Sort,Aleatorio,10,36300
Bucket Sort,Aleatorio,10,39500
Bucket Sort,Aleatorio,10,36400
Bucket Sort,Aleatorio,10,34900
Bucket Sort,Aleatorio,10,32200
Bucket Sort,Aleatorio,10,50800
Bucket Sort,Aleatorio,10,37000
Bucket Sort,Aleatorio,10,56500
Bucket Sort,Aleatorio,10,38400
Bucket Sort,Aleatorio,10,32500
Bucket Sort,Aleatorio,10,64100
Bucket Sort,Aleatorio,10,38700
Bucket Sort,Aleatorio,10,31400
Bucket Sort,Aleatorio,10,35700
Bucket Sort,Aleatorio,10,33700
Bucket Sort,Aleatorio,10,37700
Bucket Sort,Aleatorio,10,37100
Bucket Sort,Aleatorio,10,44400
Bucket Sort,Aleatorio,10,33300
Bubble Sort,Aleatorio,100,284200
Bubble Sort,Aleatorio,100,286700
Bubble Sort,Aleatorio,100,293600
Bubble Sort,Aleatorio,100,297100
Bubble Sort,Aleatorio,100,293700
Bubble Sort,Aleatorio,100,292100
Bubble Sort,Aleatorio,100,293900
Bubble Sort,Aleatorio,100,292800
Bubble Sort,Aleatorio,100,294000
Bubble Sort,Aleatorio,100,290100
Bubble Sort,Aleatorio,100,290000
Bubble Sort,Aleatorio,100,303400
Bubble Sort,Aleatorio,100,223000
Bubble Sort,Aleatorio,100,97100
Bubble Sort,Aleatorio,100,101100
Bubble Sort,Aleatorio,100,65100
Bubble Sort,Aleatorio,100,55800
Bubble Sort,Aleatorio,100,53900
Bubble Sort,Aleatorio,100,54200
Bubble Sort,Aleatorio,100,62000
Bubble Sort,Aleatorio,100,58200
Bubble Sort,Aleatorio,100,53500
Bubble Sort,Aleatorio,100,52900
Bubble Sort,Aleatorio,100,79500
Bubble Sort,Aleatorio,100,79800
Bubble Sort,Aleatorio,100,63700
Bubble Sort,Aleatorio,100,63400
Bubble Sort,Aleatorio,100,55600
Bubble Sort,Aleatorio,100,53300
Bubble Sort,Aleatorio,100,53300
Insertion Sort,Aleatorio,100,119700
Insertion Sort,Aleatorio,100,114400
Insertion Sort,Aleatorio,100,114400
Insertion Sort,Aleatorio,100,117800
Insertion Sort,Aleatorio,100,116300
Insertion Sort,Aleatorio,100,124100
Insertion Sort,Aleatorio,100,115600
Insertion Sort,Aleatorio,100,112000
Insertion Sort,Aleatorio,100,114900
Insertion Sort,Aleatorio,100,116600
Insertion Sort,Aleatorio,100,114000
Insertion Sort,Aleatorio,100,116400
Insertion Sort,Aleatorio,100,114100
Insertion Sort,Aleatorio,100,115800
Insertion Sort,Aleatorio,100,118000
Insertion Sort,Aleatorio,100,120300
Insertion Sort,Aleatorio,100,116800
Insertion Sort,Aleatorio,100,115100
Insertion Sort,Aleatorio,100,116400
Insertion Sort,Aleatorio,100,117100
Insertion Sort,Aleatorio,100,115100
Insertion Sort,Aleatorio,100,111400
Insertion Sort,Aleatorio,100,113800
Insertion Sort,Aleatorio,100,122000
Insertion Sort,Aleatorio,100,123900
Insertion Sort,Aleatorio,100,142200
Insertion Sort,Aleatorio,100,94100
Insertion Sort,Aleatorio,100,37200
Insertion Sort,Aleatorio,100,57300
Insertion Sort,Aleatorio,100,41700
Selection Sort,Aleatorio,100,190100
Selection Sort,Aleatorio,100,194600
Selection Sort,Aleatorio,100,208100
Selection Sort,Aleatorio,100,207600
Selection Sort,Aleatorio,100,206400
Selection Sort,Aleatorio,100,208700
Selection Sort,Aleatorio,100,211600
Selection Sort,Aleatorio,100,207600
Selection Sort,Aleatorio,100,213000
Selection Sort,Aleatorio,100,207000
Selection Sort,Aleatorio,100,205200
Selection Sort,Aleatorio,100,208700
Selection Sort,Aleatorio,100,197800
Selection Sort,Aleatorio,100,57100
Selection Sort,Aleatorio,100,58200
Selection Sort,Aleatorio,100,37600
Selection Sort,Aleatorio,100,30500
Selection Sort,Aleatorio,100,29600
Selection Sort,Aleatorio,100,30000
Selection Sort,Aleatorio,100,35700
Selection Sort,Aleatorio,100,31200
Selection Sort,Aleatorio,100,30100
Selection Sort,Aleatorio,100,29400
Selection Sort,Aleatorio,100,30000
Selection Sort,Aleatorio,100,29900
Selection Sort,Aleatorio,100,29500
Selection Sort,Aleatorio,100,29800
Selection Sort,Aleatorio,100,29900
Selection Sort,Aleatorio,100,29500
Selection Sort,Aleatorio,100,29900
Shell Sort,Aleatorio,100,46300
Shell Sort,Aleatorio,100,46300
Shell Sort,Aleatorio,100,46100
Shell Sort,Aleatorio,100,46100
Shell Sort,Aleatorio,100,47300
Shell Sort,Aleatorio,100,46700
Shell Sort,Aleatorio,100,48000
Shell Sort,Aleatorio,100,48000
Shell Sort,Aleatorio,100,46500
Shell Sort,Aleatorio,100,47100
Shell Sort,Aleatorio,100,47100
Shell Sort,Aleatorio,100,47100
Shell Sort,Aleatorio,100,52200
Shell Sort,Aleatorio,100,55000
Shell Sort,Aleatorio,100,55100
Shell Sort,Aleatorio,100,55400
Shell Sort,Aleatorio,100,46100
Shell Sort,Aleatorio,100,47800
Shell Sort,Aleatorio,100,47600
Shell Sort,Aleatorio,100,48100
Shell Sort,Aleatorio,100,49900
Shell Sort,Aleatorio,100,49300
Shell Sort,Aleatorio,100,49700
Shell Sort,Aleatorio,100,49300
Shell Sort,Aleatorio,100,49400
Shell Sort,Aleatorio,100,48800
Shell Sort,Aleatorio,100,48000
Shell Sort,Aleatorio,100,47900
Shell Sort,Aleatorio,100,47100
Shell Sort,Aleatorio,100,47600
Heap Sort,Aleatorio,100,35900
Heap Sort,Aleatorio,100,19500
Heap Sort,Aleatorio,100,19600
Heap Sort,Aleatorio,100,19700
Heap Sort,Aleatorio,100,19300
Heap Sort,Aleatorio,100,19200
Heap Sort,Aleatorio,100,18800
Heap Sort,Aleatorio,100,27200
Heap Sort,Aleatorio,100,20400
Heap Sort,Aleatorio,100,18900
Heap Sort,Aleatorio,100,19800
Heap Sort,Aleatorio,100,18800
Heap Sort,Aleatorio,100,19300
Heap Sort,Aleatorio,100,19300
Heap Sort,Aleatorio,100,18800
Heap Sort,Aleatorio,100,19200
Heap Sort,Aleatorio,100,19300
Heap Sort,Aleatorio,100,19500
Heap Sort,Aleatorio,100,19200
Heap Sort,Aleatorio,100,18800
Heap Sort,Aleatorio,100,19500
Heap Sort,Aleatorio,100,19200
Heap Sort,Aleatorio,100,18800
Heap Sort,Aleatorio,100,19200
Heap Sort,Aleatorio,100,19800
Heap Sort,Aleatorio,100,18800
Heap Sort,Aleatorio,100,19200
Heap Sort,Aleatorio,100,18900
Heap Sort,Aleatorio,100,19200
Heap Sort,Aleatorio,100,19200
Merge Sort,Aleatorio,100,105100
Merge Sort,Aleatorio,100,78400
Merge Sort,Aleatorio,100,71200
Merge Sort,Aleatorio,100,71900
Merge Sort,Aleatorio,100,71600
Merge Sort,Aleatorio,100,70900
Merge Sort,Aleatorio,100,74200
Merge Sort,Aleatorio,100,41800
Merge Sort,Aleatorio,100,39200
Merge Sort,Aleatorio,100,40600
Merge Sort,Aleatorio,100,39800
Merge Sort,Aleatorio,100,38900
Merge Sort,Aleatorio,100,40900
Merge Sort,Aleatorio,100,38800
Merge Sort,Aleatorio,100,40800
Merge Sort,Aleatorio,100,39000
Merge Sort,Aleatorio,100,39200
Merge Sort,Aleatorio,100,38200
Merge Sort,Aleatorio,100,38200
Merge Sort,Aleatorio,100,40200
Merge Sort,Aleatorio,100,45500
Merge Sort,Aleatorio,100,41900
Merge Sort,Aleatorio,100,40100
Merge Sort,Aleatorio,100,40200
Merge Sort,Aleatorio,100,52700
Merge Sort,Aleatorio,100,41100
Merge Sort,Aleatorio,100,39700
Merge Sort,Aleatorio,100,38900
Merge Sort,Aleatorio,100,39700
Merge Sort,Aleatorio,100,40200
Quick Sort,Aleatorio,100,53500
Quick Sort,Aleatorio,100,38300
Quick Sort,Aleatorio,100,35400
