Algoritmo,Tipo de Vetor,Tamanho,Tempo (ns)
Insertion Sort,Decrescente,10000,108224800
Insertion Sort,Aleatorio,10000,58270100
Insertion Sort,Repetido,10000,39936100
Insertion Sort,Crescente,10000,40800
Insertion Sort,Decrescente,10000,108351800
Insertion Sort,Aleatorio,10000,57964600
Insertion Sort,Repetido,10000,39921900
Insertion Sort,Crescente,10000,39700
Insertion Sort,Decrescente,10000,108290300
Insertion Sort,Aleatorio,10000,57916700
Insertion Sort,Repetido,10000,39919500
Insertion Sort,Crescente,10000,39400
Insertion Sort,Decrescente,10000,108349000
Insertion Sort,Aleatorio,10000,57914600
Insertion Sort,Repetido,10000,39961800
Insertion Sort,Crescente,10000,40200
Insertion Sort,Decrescente,10000,108299700
Insertion Sort,Aleatorio,10000,57974700
Insertion Sort,Repetido,10000,39993700
Insertion Sort,Crescente,10000,40600
Insertion Sort,Decrescente,10000,108326000
Insertion Sort,Aleatorio,10000,57942200
Insertion Sort,Repetido,10000,40013500
Insertion Sort,Crescente,10000,40800
Insertion Sort,Decrescente,10000,112243500
Insertion Sort,Aleatorio,10000,58735600
Insertion Sort,Repetido,10000,39934200
Insertion Sort,Crescente,10000,43100
Insertion Sort,Decrescente,10000,108227800
Insertion Sort,Aleatorio,10000,57876300
Insertion Sort,Repetido,10000,40420200
Insertion Sort,Crescente,10000,48600
Insertion Sort,Decrescente,10000,108459300
Insertion Sort,Aleatorio,10000,57937500
Insertion Sort,Repetido,10000,39936400
Insertion Sort,Crescente,10000,40800
Insertion Sort,Decrescente,10000,108284100
Insertion Sort,Aleatorio,10000,57925500
Insertion Sort,Repetido,10000,39948500
Insertion Sort,Crescente,10000,39900
Insertion Sort,Decrescente,10000,108354700
Insertion Sort,Aleatorio,10000,57989900
Insertion Sort,Repetido,10000,39944000
Insertion Sort,Crescente,10000,39500
Insertion Sort,Decrescente,10000,108270100
Insertion Sort,Aleatorio,10000,57865500
Insertion Sort,Repetido,10000,39939100
Insertion Sort,Crescente,10000,39600
Insertion Sort,Decrescente,10000,108299600
Insertion Sort,Aleatorio,10000,57957800
Insertion Sort,Repetido,10000,39926100
Insertion Sort,Crescente,10000,41900
Insertion Sort,Decrescente,10000,108379300
Insertion Sort,Aleatorio,10000,58208800
Insertion Sort,Repetido,10000,39990500
Insertion Sort,Crescente,10000,50900
Insertion Sort,Decrescente,10000,108294600
Insertion Sort,Aleatorio,10000,58082000
Insertion Sort,Repetido,10000,39943400
Insertion Sort,Crescente,10000,39400
Insertion Sort,Decrescente,10000,108389300
Insertion Sort,Aleatorio,10000,57950500
Insertion Sort,Repetido,10000,39911100
Insertion Sort,Crescente,10000,39700
Insertion Sort,Decrescente,10000,108269400
Insertion Sort,Aleatorio,10000,57959700
Insertion Sort,Repetido,10000,39989900
Insertion Sort,Crescente,10000,49600
Insertion Sort,Decrescente,10000,108313000
Insertion Sort,Aleatorio,10000,58096700
Insertion Sort,Repetido,10000,39982300
Insertion Sort,Crescente,10000,42300
Insertion Sort,Decrescente,10000,108317300
Insertion Sort,Aleatorio,10000,58043100
Insertion Sort,Repetido,10000,39924400
Insertion Sort,Crescente,10000,44400
Insertion Sort,Decrescente,10000,108292200
Insertion Sort,Aleatorio,10000,57985700
Insertion Sort,Repetido,10000,39938800
Insertion Sort,Crescente,10000,42100
Insertion Sort,Decrescente,10000,108252800
Insertion Sort,Aleatorio,10000,58128400
Insertion Sort,Repetido,10000,39948900
Insertion Sort,Crescente,10000,40000
Insertion Sort,Decrescente,10000,108284700
Insertion Sort,Aleatorio,10000,58129600
Insertion Sort,Repetido,10000,39975500
Insertion Sort,Crescente,10000,39800
Insertion Sort,Decrescente,10000,108326600
Insertion Sort,Aleatorio,10000,58098500
Insertion Sort,Repetido,10000,39960800
Insertion Sort,Crescente,10000,40200
Insertion Sort,Decrescente,10000,108285800
Insertion Sort,Aleatorio,10000,57948300
Insertion Sort,Repetido,10000,39965200
Insertion Sort,Crescente,10000,39900
Insertion Sort,Decrescente,10000,108281800
Insertion Sort,Aleatorio,10000,57931400
Insertion Sort,Repetido,10000,39946000
Insertion Sort,Crescente,10000,38400
Insertion Sort,Decrescente,10000,108348500
Insertion Sort,Aleatorio,10000,58148800
Insertion Sort,Repetido,10000,39955800
Insertion Sort,Crescente,10000,39900
Insertion Sort,Decrescente,10000,108295700
Insertion Sort,Aleatorio,10000,58095000
Insertion Sort,Repetido,10000,39934900
Insertion Sort,Crescente,10000,39700
Insertion Sort,Decrescente,10000,108556700
Insertion Sort,Aleatorio,10000,58028000
Insertion Sort,Repetido,10000,39934400
Insertion Sort,Crescente,10000,39900
Insertion Sort,Decrescente,10000,108509500
Insertion Sort,Aleatorio,10000,57988700
Insertion Sort,Repetido,10000,39950200
Insertion Sort,Crescente,10000,40000
Insertion Sort,Decrescente,10000,108326900
Insertion Sort,Aleatorio,10000,57976700
Insertion Sort,Repetido,10000,39962600
Selection Sort,Crescente,10000,167373700
Selection Sort,Decrescente,10000,167195200
Selection Sort,Aleatorio,10000,168561700
Selection Sort,Repetido,10000,166917300
Selection Sort,Crescente,10000,166925100
Selection Sort,Decrescente,10000,166954100
Selection Sort,Aleatorio,10000,168125100
Selection Sort,Repetido,10000,166946500
Selection Sort,Crescente,10000,166942700
Selection Sort,Decrescente,10000,167074800
Selection Sort,Aleatorio,10000,168153700
Selection Sort,Repetido,10000,167007200
Selection Sort,Crescente,10000,167040400
Selection Sort,Decrescente,10000,166931400
Selection Sort,Aleatorio,10000,168433400
Selection Sort,Repetido,10000,166935900
Selection Sort,Crescente,10000,167030000
Selection Sort,Decrescente,10000,166999000
Selection Sort,Aleatorio,10000,168185500
Selection Sort,Repetido,10000,166971000
Selection Sort,Crescente,10000,167280900
Selection Sort,Decrescente,10000,168192500
Selection Sort,Aleatorio,10000,169410000
Selection Sort,Repetido,10000,167388400
Selection Sort,Crescente,10000,168094100
Selection Sort,Decrescente,10000,169249000
Selection Sort,Aleatorio,10000,168665100
Selection Sort,Repetido,10000,168338900
Selection Sort,Crescente,10000,168073200
Selection Sort,Decrescente,10000,167378500
Selection Sort,Aleatorio,10000,169506600
Selection Sort,Repetido,10000,169189000
Selection Sort,Crescente,10000,167079600
Selection Sort,Decrescente,10000,167671900
Selection Sort,Aleatorio,10000,168844500
Selection Sort,Repetido,10000,167056700
Selection Sort,Crescente,10000,167515400
Selection Sort,Decrescente,10000,168404700
Selection Sort,Aleatorio,10000,168604400
Selection Sort,Repetido,10000,167026200
Selection Sort,Crescente,10000,167025500
Selection Sort,Decrescente,10000,167046600
Selection Sort,Aleatorio,10000,168192900
Selection Sort,Repetido,10000,167008200
Selection Sort,Crescente,10000,167072500
Selection Sort,Decrescente,10000,167011100
Selection Sort,Aleatorio,10000,168179200
Selection Sort,Repetido,10000,166959600
Selection Sort,Crescente,10000,167100100
Selection Sort,Decrescente,10000,167169300
Selection Sort,Aleatorio,10000,168329800
Selection Sort,Repetido,10000,166957400
Selection Sort,Crescente,10000,166986400
Selection Sort,Decrescente,10000,166988700
Selection Sort,Aleatorio,10000,168181900
Selection Sort,Repetido,10000,167044700
Selection Sort,Crescente,10000,167439700
Selection Sort,Decrescente,10000,166893600
Selection Sort,Aleatorio,10000,168524100
Selection Sort,Repetido,10000,166862700
Selection Sort,Crescente,10000,166876600
Selection Sort,Decrescente,10000,167136500
Selection Sort,Aleatorio,10000,168675600
Selection Sort,Repetido,10000,166869600
Selection Sort,Crescente,10000,166859000
Selection Sort,Decrescente,10000,166862400
Selection Sort,Aleatorio,10000,168095900
Selection Sort,Repetido,10000,166802000
Selection Sort,Crescente,10000,166903300
Selection Sort,Decrescente,10000,166797800
Selection Sort,Aleatorio,10000,168079600
Selection Sort,Repetido,10000,166801400
Selection Sort,Crescente,10000,166858300
Selection Sort,Decrescente,10000,166890700
Selection Sort,Aleatorio,10000,168179000
Selection Sort,Repetido,10000,166855900
Selection Sort,Crescente,10000,166871800
Selection Sort,Decrescente,10000,167029600
Selection Sort,Aleatorio,10000,168115900
Selection Sort,Repetido,10000,166879800
Selection Sort,Crescente,10000,167125600
Selection Sort,Decrescente,10000,166857900
Selection Sort,Aleatorio,10000,168167500
Selection Sort,Repetido,10000,166849400
Selection Sort,Crescente,10000,166860800
Selection Sort,Decrescente,10000,166910900
Selection Sort,Aleatorio,10000,168278800
Selection Sort,Repetido,10000,166865900
Selection Sort,Crescente,10000,166845700
Selection Sort,Decrescente,10000,166895700
Selection Sort,Aleatorio,10000,168080300
Selection Sort,Repetido,10000,166898100
Selection Sort,Crescente,10000,167534400
Selection Sort,Decrescente,10000,166970700
Selection Sort,Aleatorio,10000,168209800
Selection Sort,Repetido,10000,166869800
Selection Sort,Crescente,10000,166908900
Selection Sort,Decrescente,10000,166907500
Selection Sort,Aleatorio,10000,168459500
Selection Sort,Repetido,10000,166859400
Selection Sort,Crescente,10000,167086800
Selection Sort,Decrescente,10000,166890100
Selection Sort,Aleatorio,10000,168077400
Selection Sort,Repetido,10000,166858100
Selection Sort,Crescente,10000,166973600
Selection Sort,Decrescente,10000,170006500
Selection Sort,Aleatorio,10000,168637200
Selection Sort,Repetido,10000,166910800
Selection Sort,Crescente,10000,166928600
Selection Sort,Decrescente,10000,166875100
Selection Sort,Aleatorio,10000,168964800
Selection Sort,Repetido,10000,166890100
Selection Sort,Crescente,10000,166877100
Selection Sort,Decrescente,10000,166865600
Selection Sort,Aleatorio,10000,168089900
Selection Sort,Repetido,10000,166864900
Selection Sort,Crescente,10000,166915200
Selection Sort,Decrescente,10000,166872800
Selection Sort,Aleatorio,10000,168121100
Selection Sort,Repetido,10000,166898600
Shell Sort,Crescente,10000,565800
Shell Sort,Decrescente,10000,562100
Shell Sort,Aleatorio,10000,1475700
Shell Sort,Repetido,10000,934000
Shell Sort,Crescente,10000,463800
Shell Sort,Decrescente,10000,552500
Shell Sort,Aleatorio,10000,1471300
Shell Sort,Repetido,10000,939800
Shell Sort,Crescente,10000,463800
Shell Sort,Decrescente,10000,553600
Shell Sort,Aleatorio,10000,1473200
Shell Sort,Repetido,10000,941900
Shell Sort,Crescente,10000,463800
Shell Sort,Decrescente,10000,553100
Shell Sort,Aleatorio,10000,1478400
Shell Sort,Repetido,10000,933500
Shell Sort,Crescente,10000,464000
Shell Sort,Decrescente,10000,556100
Shell Sort,Aleatorio,10000,1470800
Shell Sort,Repetido,10000,932100
Shell Sort,Crescente,10000,463800
Shell Sort,Decrescente,10000,555800
Shell Sort,Aleatorio,10000,1463100
Shell Sort,Repetido,10000,935700
Shell Sort,Crescente,10000,467500
Shell Sort,Decrescente,10000,552500
Shell Sort,Aleatorio,10000,1479100
Shell Sort,Repetido,10000,937300
Shell Sort,Crescente,10000,463800
Shell Sort,Decrescente,10000,556000
Shell Sort,Aleatorio,10000,1471000
Shell Sort,Repetido,10000,932200
Shell Sort,Crescente,10000,467500
Shell Sort,Decrescente,10000,552600
Shell Sort,Aleatorio,10000,1478900
Shell Sort,Repetido,10000,933800
Shell Sort,Crescente,10000,463700
Shell Sort,Decrescente,10000,552600
Shell Sort,Aleatorio,10000,1472100
Shell Sort,Repetido,10000,934100
Shell Sort,Crescente,10000,463700
Shell Sort,Decrescente,10000,552600
Shell Sort,Aleatorio,10000,1484200
Shell Sort,Repetido,10000,942600
Shell Sort,Crescente,10000,463700
Shell Sort,Decrescente,10000,553700
Shell Sort,Aleatorio,10000,1469200
Shell Sort,Repetido,10000,930300
Shell Sort,Crescente,10000,467100
Shell Sort,Decrescente,10000,556000
Shell Sort,Aleatorio,10000,1473700
Shell Sort,Repetido,10000,937900
Shell Sort,Crescente,10000,464900
Shell Sort,Decrescente,10000,556500
Shell Sort,Aleatorio,10000,1465200
Shell Sort,Repetido,10000,929100
Shell Sort,Crescente,10000,463900
Shell Sort,Decrescente,10000,554000
Shell Sort,Aleatorio,10000,1471800
Shell Sort,Repetido,10000,934300
Shell Sort,Crescente,10000,466200
Shell Sort,Decrescente,10000,551500
Shell Sort,Aleatorio,10000,1476100
Shell Sort,Repetido,10000,935400
Shell Sort,Crescente,10000,464200
Shell Sort,Decrescente,10000,556800
Shell Sort,Aleatorio,10000,1474900
Shell Sort,Repetido,10000,938700
Shell Sort,Crescente,10000,464700
Shell Sort,Decrescente,10000,552300
Shell Sort,Aleatorio,10000,1473200
Shell Sort,Repetido,10000,929500
Shell Sort,Crescente,10000,464300
Shell Sort,Decrescente,10000,557100
Shell Sort,Aleatorio,10000,1470300
Shell Sort,Repetido,10000,932500
Shell Sort,Crescente,10000,467500
Shell Sort,Decrescente,10000,552500
Shell Sort,Aleatorio,10000,1497800
Shell Sort,Repetido,10000,935600
Shell Sort,Crescente,10000,463600
Shell Sort,Decrescente,10000,555200
Shell Sort,Aleatorio,10000,1472800
Shell Sort,Repetido,10000,936200
Shell Sort,Crescente,10000,464100
Shell Sort,Decrescente,10000,553300
Shell Sort,Aleatorio,10000,1474500
Shell Sort,Repetido,10000,929900
Shell Sort,Crescente,10000,463900
Shell Sort,Decrescente,10000,557200
Shell Sort,Aleatorio,10000,1476900
Shell Sort,Repetido,10000,930900
Shell Sort,Crescente,10000,467600
Shell Sort,Decrescente,10000,554100
Shell Sort,Aleatorio,10000,1477800
Shell Sort,Repetido,10000,939800
Shell Sort,Crescente,10000,463800
Shell Sort,Decrescente,10000,555000
Shell Sort,Aleatorio,10000,1473000
Shell Sort,Repetido,10000,935800
Shell Sort,Crescente,10000,464000
Shell Sort,Decrescente,10000,555100
Shell Sort,Aleatorio,10000,1476700
Shell Sort,Repetido,10000,935100
Shell Sort,Crescente,10000,465800
Shell Sort,Decrescente,10000,556000
Shell Sort,Aleatorio,10000,1475700
Shell Sort,Repetido,10000,934700
Shell Sort,Crescente,10000,467400
Shell Sort,Decrescente,10000,553200
Shell Sort,Aleatorio,10000,1466500
Shell Sort,Repetido,10000,931600
Shell Sort,Crescente,10000,487000
Shell Sort,Decrescente,10000,551400
Shell Sort,Aleatorio,10000,1465800
Shell Sort,Repetido,10000,930900
Shell Sort,Crescente,10000,466400
Shell Sort,Decrescente,10000,553200
Shell Sort,Aleatorio,10000,1470100
Shell Sort,Repetido,10000,934800
Heap Sort,Crescente,10000,1441900
Heap Sort,Decrescente,10000,1197500
Heap Sort,Aleatorio,10000,1528900
Heap Sort,Repetido,10000,874100
Heap Sort,Crescente,10000,1240600
Heap Sort,Decrescente,10000,1386600
Heap Sort,Aleatorio,10000,1560500
Heap Sort,Repetido,10000,851400
Heap Sort,Crescente,10000,1549100
Heap Sort,Decrescente,10000,1585800
Heap Sort,Aleatorio,10000,1614000
Heap Sort,Repetido,10000,878900
Heap Sort,Crescente,10000,1197700
Heap Sort,Decrescente,10000,1142700
Heap Sort,Aleatorio,10000,1532000
Heap Sort,Repetido,10000,847500
Heap Sort,Crescente,10000,1135100
Heap Sort,Decrescente,10000,1099200
Heap Sort,Aleatorio,10000,1505100
Heap Sort,Repetido,10000,786300
Heap Sort,Crescente,10000,1131900
Heap Sort,Decrescente,10000,1101500
Heap Sort,Aleatorio,10000,1505200
Heap Sort,Repetido,10000,782200
Heap Sort,Crescente,10000,1129600
Heap Sort,Decrescente,10000,1090900
Heap Sort,Aleatorio,10000,1481500
Heap Sort,Repetido,10000,780500
Heap Sort,Crescente,10000,1130200
Heap Sort,Decrescente,10000,1088900
Heap Sort,Aleatorio,10000,1485900
Heap Sort,Repetido,10000,796800
Heap Sort,Crescente,10000,1130000
Heap Sort,Decrescente,10000,1086700
Heap Sort,Aleatorio,10000,1475800
Heap Sort,Repetido,10000,784500
Heap Sort,Crescente,10000,1133100
Heap Sort,Decrescente,10000,1089200
Heap Sort,Aleatorio,10000,1491400
Heap Sort,Repetido,10000,779900
Heap Sort,Crescente,10000,1128100
Heap Sort,Decrescente,10000,1089500
Heap Sort,Aleatorio,10000,1481300
Heap Sort,Repetido,10000,780900
Heap Sort,Crescente,10000,1141400
Heap Sort,Decrescente,10000,1092900
Heap Sort,Aleatorio,10000,1477100
Heap Sort,Repetido,10000,783900
Heap Sort,Crescente,10000,1132500
Heap Sort,Decrescente,10000,1089600
Heap Sort,Aleatorio,10000,1477000
Heap Sort,Repetido,10000,779300
Heap Sort,Crescente,10000,1128700
Heap Sort,Decrescente,10000,1092900
Heap Sort,Aleatorio,10000,1487400
Heap Sort,Repetido,10000,781900
Heap Sort,Crescente,10000,1132400
Heap Sort,Decrescente,10000,1105900
Heap Sort,Aleatorio,10000,1479600
Heap Sort,Repetido,10000,783600
Heap Sort,Crescente,10000,1131500
Heap Sort,Decrescente,10000,1095200
Heap Sort,Aleatorio,10000,1491600
Heap Sort,Repetido,10000,780900
Heap Sort,Crescente,10000,1126000
Heap Sort,Decrescente,10000,1094900
Heap Sort,Aleatorio,10000,1485700
Heap Sort,Repetido,10000,777500
Heap Sort,Crescente,10000,1124000
Heap Sort,Decrescente,10000,1095100
Heap Sort,Aleatorio,10000,1499700
Heap Sort,Repetido,10000,778700
Heap Sort,Crescente,10000,1129000
Heap Sort,Decrescente,10000,1085900
Heap Sort,Aleatorio,10000,1478600
Heap Sort,Repetido,10000,780300
Heap Sort,Crescente,10000,1132400
Heap Sort,Decrescente,10000,1088600
Heap Sort,Aleatorio,10000,1480400
Heap Sort,Repetido,10000,783500
Heap Sort,Crescente,10000,1126800
Heap Sort,Decrescente,10000,1086300
Heap Sort,Aleatorio,10000,1486400
Heap Sort,Repetido,10000,778200
Heap Sort,Crescente,10000,1149600
Heap Sort,Decrescente,10000,1097700
Heap Sort,Aleatorio,10000,1477900
Heap Sort,Repetido,10000,775100
Heap Sort,Crescente,10000,1129100
Heap Sort,Decrescente,10000,1096000
Heap Sort,Aleatorio,10000,1480000
Heap Sort,Repetido,10000,775600
Heap Sort,Crescente,10000,1127300
Heap Sort,Decrescente,10000,1088000
Heap Sort,Aleatorio,10000,1475900
Heap Sort,Repetido,10000,781600
Heap Sort,Crescente,10000,1136900
Heap Sort,Decrescente,10000,1104600
Heap Sort,Aleatorio,10000,1481500
Heap Sort,Repetido,10000,780300
Heap Sort,Crescente,10000,1131600
Heap Sort,Decrescente,10000,1097100
Heap Sort,Aleatorio,10000,1480900
Heap Sort,Repetido,10000,779500
Heap Sort,Crescente,10000,1132500
Heap Sort,Decrescente,10000,1101900
Heap Sort,Aleatorio,10000,1479800
Heap Sort,Repetido,10000,779900
Heap Sort,Crescente,10000,1127500
Heap Sort,Decrescente,10000,1094600
Heap Sort,Aleatorio,10000,1495600
Heap Sort,Repetido,10000,775200
Heap Sort,Crescente,10000,1139700
Heap Sort,Decrescente,10000,1097500
Heap Sort,Aleatorio,10000,1489100
Heap Sort,Repetido,10000,774200
Heap Sort,Crescente,10000,1140100
Heap Sort,Decrescente,10000,1100400
Heap Sort,Aleatorio,10000,1481200
Heap Sort,Repetido,10000,777200
Merge Sort,Crescente,10000,3138400
Merge Sort,Decrescente,10000,2787200
Merge Sort,Aleatorio,10000,3439800
Merge Sort,Repetido,10000,3161400
Merge Sort,Crescente,10000,2727000
Merge Sort,Decrescente,10000,2965300
Merge Sort,Aleatorio,10000,6517400
Merge Sort,Repetido,10000,2935100
Merge Sort,Crescente,10000,2564600
Merge Sort,Decrescente,10000,2611700
Merge Sort,Aleatorio,10000,3259600
Merge Sort,Repetido,10000,2966200
Merge Sort,Crescente,10000,2502600
Merge Sort,Decrescente,10000,2556100
Merge Sort,Aleatorio,10000,3239300
Merge Sort,Repetido,10000,2972600
Merge Sort,Crescente,10000,2553300
Merge Sort,Decrescente,10000,2578700
Merge Sort,Aleatorio,10000,3256200
Merge Sort,Repetido,10000,2977900
Merge Sort,Crescente,10000,2521300
Merge Sort,Decrescente,10000,2581400
Merge Sort,Aleatorio,10000,3237500
Merge Sort,Repetido,10000,2974900
Merge Sort,Crescente,10000,2540300
Merge Sort,Decrescente,10000,2590600
Merge Sort,Aleatorio,10000,3216800
Merge Sort,Repetido,10000,2959400
Merge Sort,Crescente,10000,2517200
Merge Sort,Decrescente,10000,2930400
Merge Sort,Aleatorio,10000,3210000
Merge Sort,Repetido,10000,2981200
Merge Sort,Crescente,10000,2533300
Merge Sort,Decrescente,10000,2565100
Merge Sort,Aleatorio,10000,3231800
Merge Sort,Repetido,10000,2511800
Merge Sort,Crescente,10000,2043600
Merge Sort,Decrescente,10000,1875900
Merge Sort,Aleatorio,10000,1998100
Merge Sort,Repetido,10000,1067100
Merge Sort,Crescente,10000,698700
Merge Sort,Decrescente,10000,684700
Merge Sort,Aleatorio,10000,1350400
Merge Sort,Repetido,10000,1053200
Merge Sort,Crescente,10000,700700
Merge Sort,Decrescente,10000,668600
Merge Sort,Aleatorio,10000,1340300
Merge Sort,Repetido,10000,1047100
Merge Sort,Crescente,10000,694300
Merge Sort,Decrescente,10000,669800
Merge Sort,Aleatorio,10000,1562800
Merge Sort,Repetido,10000,1247100
Merge Sort,Crescente,10000,891900
Merge Sort,Decrescente,10000,867100
Merge Sort,Aleatorio,10000,1537500
Merge Sort,Repetido,10000,1243700
Merge Sort,Crescente,10000,889300
Merge Sort,Decrescente,10000,872600
Merge Sort,Aleatorio,10000,1542100
Merge Sort,Repetido,10000,1269400
Merge Sort,Crescente,10000,962200
Merge Sort,Decrescente,10000,1167200
Merge Sort,Aleatorio,10000,1627100
Merge Sort,Repetido,10000,1266300
Merge Sort,Crescente,10000,874000
Merge Sort,Decrescente,10000,860600
Merge Sort,Aleatorio,10000,1523000
Merge Sort,Repetido,10000,1242200
Merge Sort,Crescente,10000,888300
Merge Sort,Decrescente,10000,872800
Merge Sort,Aleatorio,10000,1547000
Merge Sort,Repetido,10000,1254900
Merge Sort,Crescente,10000,918700
Merge Sort,Decrescente,10000,904800
Merge Sort,Aleatorio,10000,1584600
Merge Sort,Repetido,10000,1262000
Merge Sort,Crescente,10000,958200
Merge Sort,Decrescente,10000,893200
Merge Sort,Aleatorio,10000,1548700
Merge Sort,Repetido,10000,1381000
Merge Sort,Crescente,10000,1174000
Merge Sort,Decrescente,10000,853600
Merge Sort,Aleatorio,10000,1519700
Merge Sort,Repetido,10000,1226600
Merge Sort,Crescente,10000,880100
Merge Sort,Decrescente,10000,865200
Merge Sort,Aleatorio,10000,1574000
Merge Sort,Repetido,10000,1244100
Merge Sort,Crescente,10000,920500
Merge Sort,Decrescente,10000,919400
Merge Sort,Aleatorio,10000,1974000
Merge Sort,Repetido,10000,1768400
Merge Sort,Crescente,10000,1363300
Merge Sort,Decrescente,10000,1338000
Merge Sort,Aleatorio,10000,1709600
Merge Sort,Repetido,10000,1248600
Merge Sort,Crescente,10000,900300
Merge Sort,Decrescente,10000,880600
Merge Sort,Aleatorio,10000,1541600
Merge Sort,Repetido,10000,1500200
Merge Sort,Crescente,10000,1090500
Merge Sort,Decrescente,10000,958600
Merge Sort,Aleatorio,10000,1547200
Merge Sort,Repetido,10000,1254800
Merge Sort,Crescente,10000,895500
Merge Sort,Decrescente,10000,873400
Merge Sort,Aleatorio,10000,1546300
Merge Sort,Repetido,10000,1262800
Merge Sort,Crescente,10000,899000
Merge Sort,Decrescente,10000,1056100
Merge Sort,Aleatorio,10000,1632600
Merge Sort,Repetido,10000,1266700
Merge Sort,Crescente,10000,1032400
Merge Sort,Decrescente,10000,861400
Merge Sort,Aleatorio,10000,1533000
Merge Sort,Repetido,10000,1246700
Merge Sort,Crescente,10000,887200
Merge Sort,Decrescente,10000,870900
Merge Sort,Aleatorio,10000,1535200
Merge Sort,Repetido,10000,1254900
Bubble Sort,Crescente,100000,13204824600
Bubble Sort,Decrescente,100000,21348580200
Bubble Sort,Aleatorio,100000,40951146300
Bubble Sort,Repetido,100000,21411718300
Bubble Sort,Crescente,100000,13205123700
Bubble Sort,Decrescente,100000,21389686000
Bubble Sort,Aleatorio,100000,41044588500
Bubble Sort,Repetido,100000,21487164600
Bubble Sort,Crescente,100000,13428498700
Bubble Sort,Decrescente,100000,21725116400
Bubble Sort,Aleatorio,100000,41551580100
Bubble Sort,Repetido,100000,21413775900
Bubble Sort,Crescente,100000,13235615500
Bubble Sort,Decrescente,100000,21361734700
Bubble Sort,Aleatorio,100000,41020137000
Bubble Sort,Repetido,100000,21505992100
Bubble Sort,Crescente,100000,13278683100
Bubble Sort,Decrescente,100000,21366783700
Bubble Sort,Aleatorio,100000,40987220500
Bubble Sort,Repetido,100000,21404395900
Bubble Sort,Crescente,100000,13244066900
Bubble Sort,Decrescente,100000,21372876200
Bubble Sort,Aleatorio,100000,41052550900
Bubble Sort,Repetido,100000,21434380500
Bubble Sort,Crescente,100000,13267699800
Bubble Sort,Decrescente,100000,21381509600
Bubble Sort,Aleatorio,100000,41091506200
Bubble Sort,Repetido,100000,21401472100
Bubble Sort,Crescente,100000,13248332000
Bubble Sort,Decrescente,100000,21384730300
Bubble Sort,Aleatorio,100000,41053456300
Bubble Sort,Repetido,100000,21403634500
Bubble Sort,Crescente,100000,13197904500
Bubble Sort,Decrescente,100000,21379285300
Bubble Sort,Aleatorio,100000,41035358800
Bubble Sort,Repetido,100000,21418995700
Bubble Sort,Crescente,100000,13194947000
Bubble Sort,Decrescente,100000,21392820400
Bubble Sort,Aleatorio,100000,40970990200
Bubble Sort,Repetido,100000,21443339600
Bubble Sort,Crescente,100000,13218211700
Bubble Sort,Decrescente,100000,21333697200
Bubble Sort,Aleatorio,100000,41011660700
Bubble Sort,Repetido,100000,21457936300
Bubble Sort,Crescente,100000,13209134700
Bubble Sort,Decrescente,100000,21379327400
Bubble Sort,Aleatorio,100000,40982490800
Bubble Sort,Repetido,100000,21426501100
Bubble Sort,Crescente,100000,13304668700
Bubble Sort,Decrescente,100000,21360732200
Bubble Sort,Aleatorio,100000,41054261300
Bubble Sort,Repetido,100000,21420602300
Bubble Sort,Crescente,100000,13212308700
Bubble Sort,Decrescente,100000,21380452400
Bubble Sort,Aleatorio,100000,41082312800
Bubble Sort,Repetido,100000,21436698600
Bubble Sort,Crescente,100000,13212916800
Bubble Sort,Decrescente,100000,21375649600
Bubble Sort,Aleatorio,100000,41085981900
Bubble Sort,Repetido,100000,21444967900
Bubble Sort,Crescente,100000,13213904700
Bubble Sort,Decrescente,100000,21374481800
Bubble Sort,Aleatorio,100000,41004606700
Bubble Sort,Repetido,100000,21409227200
Bubble Sort,Crescente,100000,13353966600
Bubble Sort,Decrescente,100000,21367925900
Bubble Sort,Aleatorio,100000,40997812400
Bubble Sort,Repetido,100000,21389292900
Bubble Sort,Crescente,100000,13228472000
Bubble Sort,Decrescente,100000,21333864100
Bubble Sort,Aleatorio,100000,41009750400
Bubble Sort,Repetido,100000,21428848500
Bubble Sort,Crescente,100000,13223328000
Bubble Sort,Decrescente,100000,21437577200
Bubble Sort,Aleatorio,100000,41102341700
Bubble Sort,Repetido,100000,21424282900
Bubble Sort,Crescente,100000,13313765400
Bubble Sort,Decrescente,100000,21365070800
Bubble Sort,Aleatorio,100000,41075520700
Bubble Sort,Repetido,100000,21428582700
Bubble Sort,Crescente,100000,13206545600
Bubble Sort,Decrescente,100000,21386552900
Bubble Sort,Aleatorio,100000,41086231400
Bubble Sort,Repetido,100000,21406382500
Bubble Sort,Crescente,100000,13260324000
Bubble Sort,Decrescente,100000,21338126700
Bubble Sort,Aleatorio,100000,41029174600
Bubble Sort,Repetido,100000,21487126900
Bubble Sort,Crescente,100000,13260789400
Bubble Sort,Decrescente,100000,21421502600
Bubble Sort,Aleatorio,100000,41008802400
Bubble Sort,Repetido,100000,21457464500
Bubble Sort,Crescente,100000,13177362800
Bubble Sort,Decrescente,100000,21388899400
Bubble Sort,Aleatorio,100000,41014771400
Bubble Sort,Repetido,100000,21422009700
Bubble Sort,Crescente,100000,13289383000
Bubble Sort,Decrescente,100000,21359367200
Bubble Sort,Aleatorio,100000,41109030100
Bubble Sort,Repetido,100000,21435938500
Bubble Sort,Crescente,100000,13214398100
